term; 1; 2; 3; 4; 5 ;6 ;7 ;8 ;9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 20; 21; 22; 23; 24; 25 ;26 ;27 ;28 ;29; 30; 31; 32; 33; 34; 35; 36; 37; 38; 39; 40
 катастрофа ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07213170107032972;0;0;0;0;0;0;0;0
 кнопка ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03659288715027102;0;0;0;0;0
 отправляться ;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05602189586882965;0;0.08920604631251318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 аяксом ;0;0;0;0;0;0;0;0;0;0.10099967232978573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 специалист ;0;0;0;0;0;0;0;0;0.058202311023133266;0;0;0;0;0;0;0;0;0;0;0.04755249379867679;0;0;0;0.07367273266217958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 oneplus ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.31917877205960016;0;0;0;0;0;0;0;0;0;0;0
 корея ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07213170107032972;0;0;0;0;0;0;0;0
 лигт ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0479364552273184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 отдельный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022267937784916064;0.03185355065738003;0;0;0;0;0
 наш ;0;0;0.0786234458781204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04374481031905437;0;0.05228949312831858;0;0;0;0;0;0;0;0;0.03356823258339939;0;0;0;0;0;0;0;0;0
 вышеуказанный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1048417125489012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 втб ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0311592222693294;0;0;0;0;0;0;0;0;0.029360532989672672;0;0;0;0;0;0;0;0;0;0
 удовлетворять ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07979469301490004;0;0;0;0;0;0;0;0;0;0;0
 переставать ;0;0;0;0;0;0;0;0;0;0;0.04265645099482467;0;0;0;0;0;0;0;0.034691422114735616;0;0;0;0;0;0;0.03760604145963579;0;0;0;0;0;0;0;0;0;0.03863359856175734;0;0;0;0
 алина ;0;0;0;0.18530362501626013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 неделя ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07488002965038308;0;0;0;0.045174377938993586;0;0;0;0.045174377938993586;0;0;0;0;0;0;0;0;0;0;0;0;0
 вокруг ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.061502038423740746;0.058162433061478946;0.04182619471005614;0;0;0;0
 добавлять ;0;0;0;0.15453439424702936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.029360532989672672;0;0;0;0;0;0;0;0;0;0
 давно ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07609901693784238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 инженер ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04622646043150065;0;0;0;0;0;0;0;0;0
 скоро ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0311592222693294;0;0;0;0;0;0;0;0;0.029360532989672672;0;0;0;0;0;0;0;0;0;0
 стоить ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.054018213946372726;0;0;0;0
 запрос ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0524208562744506;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 навсегда ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07609901693784238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 отвечать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045533645205680845;0;0;0;0;0;0;0;0;0;0;0;0
 технологический ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09034875587798717;0;0;0;0.09034875587798717;0;0;0;0;0;0;0;0;0;0;0;0.03323527146532114;0
 душан ;0;0;0;0;0;0;0.09603542436107862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 отключение ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07213170107032972;0;0;0;0;0;0;0;0
 обнимать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0727610497861393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 осознание ;0;0;0;0.09265181250813007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 cpu ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.042189861864875694;0
 смартфон ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20161279257163242;0;0;0.04633250001602569;0;0;0;0;0;0.16840429320206654;0.029071624040653304;0.06902176946526828
 место ;0;0;0;0;0;0;0;0.09771671353768954;0;0;0;0;0.04844817659347531;0;0;0;0.045403865312504996;0.04369622683397283;0;0.03457049839244887;0.021942632407578246;0.08076946244711333;0;0;0;0;0;0;0;0.020813524442664124;0;0;0;0;0;0;0;0;0;0
 регион ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.020500679474580247;0.029081216530739473;0.04182619471005614;0;0;0;0
 поступок ;0;0;0;0;0;0;0;0;0;0.10099967232978573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 улучшать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0501740574323368;0;0;0;0.0501740574323368;0;0;0;0;0;0;0;0;0;0;0;0;0
 английский ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0479364552273184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 прежний ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06419425503308047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.054811920366741276;0;0
 будущее ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02506738773067796;0.048457015808230926;0;0;0;0.03522138890491458;0;0;0;0.023711267626906167;0;0;0;0;0;0;0.16117073050316194;0;0;0
 натренированный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07609901693784238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 образ ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08479211724493174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 мировой ;0;0;0;0;0;0;0;0.16551332370718108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.044021158796572
 данный ;0;0;0;0;0;0;0;0;0;0.05259700125982704;0;0;0.05165892789251524;0;0;0;0;0;0;0;0;0;0;0;0.02057445670076959;0.031625634629579465;0;0.028096658112155358;0;0;0;0;0;0;0;0.03242317608439116;0;0;0;0.031018605400474124
 подписывать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06592288596783955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 android ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20486161360355418
 повышаться ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 падение ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04622646043150065;0;0;0;0;0;0;0;0;0
 заседание ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06351827533028503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 путь ;0;0;0;0;0;0;0;0;0;0;0.06035556603907246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 уайлд ;0.08569340279780989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 юридический ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0501740574323368;0;0;0;0.0501740574323368;0;0;0;0;0;0;0;0;0;0;0;0;0
 атлетико ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0479364552273184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 автоматический ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.061502038423740746;0.029081216530739473;0.04182619471005614;0;0;0;0
 соглашаться ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08952151237132852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 такси ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.055550147840245194;0;0;0;0;0;0;0;0;0;0;0;0.15660583422567856;0;0;0
 шампанское ;0.08569340279780989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 motorola ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.051215403400888544
 планшет ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3585078238062198
 купить ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03760604145963579;0;0;0;0;0.03356823258339939;0;0;0;0;0.03863359856175734;0;0.04519653575135666;0;0
 убыток ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022267937784916064;0.03185355065738003;0;0;0;0;0
 декодирование ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.042189861864875694;0
 заказ ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.027775073920122597;0;0;0.039322465081457245;0;0;0;0;0;0;0;0;0;0;0;0
 гигиена ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022267937784916064;0.03185355065738003;0;0;0;0;0
 выполнение ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04755249379867679;0;0;0;0;0;0;0;0.1070674728706856;0;0;0.03619505219908827;0;0;0;0;0;0;0;0;0
 связь ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0508890920576065;0.04068039330614574;0;0;0;0;0;0.10904201323574486;0;0;0;0;0;0;0;0
 ответный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0479364552273184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 третий ;0;0.05858497121773408;0;0;0;0;0;0.1207022018465925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07775105341360757;0;0;0;0.07775105341360757;0;0;0;0;0;0;0;0;0;0;0;0.029071624040653304;0
 иван ;0;0;0;0;0;0.12007743382732637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 спасибо ;0;0;0;0;0;0.12007743382732637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 перечень ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.042189861864875694;0
 монооксид ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04106939802341007;0;0;0;0;0;0;0
 основной ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.039322465081457245;0;0;0;0;0;0.022267937784916064;0;0;0;0;0;0
 эксперт ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02506738773067796;0.09691403161646185;0;0.06096642931448637;0;0;0;0;0;0.023711267626906167;0;0;0;0;0;0;0;0;0;0.06902176946526828
 уровень ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04068039330614574;0;0;0;0;0;0;0;0.020500679474580247;0;0;0;0;0.03323527146532114;0
 планомерно ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.051215403400888544
 сходить ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04622646043150065;0;0;0;0;0;0;0;0;0
 потребитель ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03175913766514252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ссылка ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04106939802341007;0;0;0;0;0;0;0
 правильный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03175913766514252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 твиттер ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0479364552273184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 монитор ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4321457115709818;0;0;0;0
 гуннар ;0;0;0;0;0;0;0;0;0;0;0.051506008516948566;0.0790044432301574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 уникально ;0;0;0;0;0;0;0;0;0;0;0.06035556603907246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 прокомментировать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0727610497861393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 й ;0;0;0;0;0;0;0.09603542436107862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 любой ;0;0;0.07130689826704398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.048457015808230926;0;0;0;0;0;0.03111173157284009;0;0;0;0;0;0;0.02558848859630248;0.03615722860108533;0;0;0;0
 организация ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0501740574323368;0;0;0;0.0501740574323368;0;0;0;0;0;0;0;0;0;0;0;0;0
 дизайнер ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0311592222693294;0;0;0;0;0;0;0;0;0.029360532989672672;0;0;0;0;0;0;0;0;0;0
 вчера ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06121095375090186;0;0;0
 примерно ;0;0;0;0;0;0;0;0;0.0775311220075376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 исследование ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10099967232978573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 пропускать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08952151237132852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 пора ;0;0;0;0;0;0;0;0;0;0;0;0;0.08178150992680865;0;0;0;0;0;0;0;0;0.06419425503308047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ценный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0727610497861393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 йорк ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08952151237132852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 течение ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03185355065738003;0;0.052201944741892846;0;0;0
 катание ;0;0;0;0.07726719712351468;0;0;0;0;0.0653360000563181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 автоматизированный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03175913766514252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 приводиться ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03175913766514252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 экспресс ;0.08569340279780989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ожидаться ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10962384073348255;0.0365401443507514;0
 первый ;0.0359022569544605;0;0;0;0;0;0.03821344854299547;0.038943738112553986;0;0;0;0.03797329242505969;0;0;0;0;0;0;0.04838996342521752;0.029203869945465786;0;0;0;0;0;0.025865578491330924;0;0;0.03441542085387274;0;0.04707364870197401;0.03229878439565021;0;0.014458383402072693;0;0;0;0;0.1316150186224353;0
 ахмат ;0;0;0.2481559826653317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 изображение ;0;0;0;0;0.12838851006616095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 расизм ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022267937784916064;0.03185355065738003;0;0;0;0;0
 подключать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07213170107032972;0;0;0;0;0;0;0;0
 бельгийский ;0;0;0;0;0;0;0;0;0;0;0;0.09487745910317327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 оценка ;0;0;0;0;0;0;0;0.08275666185359054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07120983429818625;0;0;0;0;0;0;0
 uber ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0524208562744506;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 президент ;0;0;0;0;0;0;0;0;0;0;0;0;0.08178150992680865;0;0;0.08920604631251318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 илья ;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06592288596783955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 skeldar ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04106939802341007;0;0;0;0;0;0;0
 расплескивать ;0.08569340279780989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 направление ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0501740574323368;0;0;0;0.0501740574323368;0;0;0;0;0;0;0;0;0;0;0;0;0
 комплектовать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.051215403400888544
 профилирование ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0501740574323368;0;0;0;0.0501740574323368;0;0;0;0;0;0;0;0;0;0;0;0;0
 рассчитывать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07979469301490004;0;0;0;0;0;0;0;0;0;0;0
 планета ;0;0;0;0;0;0;0;0;0;0;0.06035556603907246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 группа ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08952151237132852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 количество ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2512748790583227;0;0;0;0;0;0;0;0;0;0.022267937784916064;0;0;0;0;0;0
 отель ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.028463542542503793;0;0;0;0;0.04068039330614574;0;0;0;0.026860693243001065;0;0;0;0;0;0;0;0;0;0
 никто ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10807397084081506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 олимпийский ;0;0;0;0.07726719712351468;0;0;0;0;0;0;0;0;0;0;0;0;0.07481563001838734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 неподвижный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04622646043150065;0;0;0;0;0;0;0;0;0
 барселона ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1438093656819552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 двигаться ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04622646043150065;0;0;0;0;0;0;0;0;0
 резервуар ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03659288715027102;0;0;0;0;0
 алюминиевый ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03659288715027102;0;0;0;0;0
 сотрудник ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04622646043150065;0;0;0;0;0;0;0;0;0
 должно ;0;0;0;0;0;0;0;0;0;0;0.06035556603907246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 возможно ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07367273266217958;0;0;0;0;0;0;0.03619505219908827;0;0;0;0;0.04182619471005614;0;0;0;0
 благодаря ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02544454602880325;0;0;0.03568915762356187;0;0;0;0;0;0;0.029081216530739473;0;0;0;0;0
 иннополис ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06121095375090186;0;0;0
 правда ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04632590625406503;0;0;0.0365401443507514;0
 пополнение ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.051215403400888544
 самый ;0;0.0637773598449496;0;0;0;0;0;0;0;0;0;0;0;0;0.05028913967377975;0;0;0;0;0;0;0;0;0;0.023791010175102677;0;0;0;0;0;0;0;0;0;0;0;0;0;0.030890426836627106;0
 передвижение ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045533645205680845;0;0;0;0;0;0;0;0;0;0;0;0
 завершаться ;0.05791562502003211;0;0;0;0;0;0;0;0;0.06651691370909607;0;0;0;0;0.05028913967377975;0;0;0.05739485697095914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 собственный ;0;0;0;0;0;0;0;0;0.0653360000563181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04632590625406503;0;0;0;0
